Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,Lag_1,Lag_2,Lag_4,Rolling_Mean_4,Rolling_Std_4
45,2010-03-05,777951.22,0,37.13,2.777,182.1201566,8.992,2010,3,9,881503.95,1063557.49,1313729.72,975687.7900000002,180118.59358221386
32,2010-03-05,1066566.74,0,37.72,2.62,189.6695049,9.014,2010,3,9,777951.22,881503.95,1179738.5,947394.8500000001,142300.68253329876
33,2010-03-05,291484.89,0,59.17,2.877,126.5782857,10.115,2010,3,9,1066566.74,777951.22,1063557.49,754376.7000000001,330881.9248241831
6,2010-03-05,1601348.82,0,49.63,2.625,212.8745193,7.259,2010,3,9,291484.89,1066566.74,881503.95,934337.9175000002,547754.4521877399
26,2010-03-05,1005669.58,0,28.6,2.766,131.735,8.488,2010,3,9,1601348.82,291484.89,777951.22,991267.5075000003,537826.5872082618
34,2010-03-05,918295.79,0,42.65,2.654,126.5782857,9.521,2010,3,9,1005669.58,1601348.82,1066566.74,954199.7700000003,536013.4146986103
19,2010-03-05,1495844.57,0,32.92,2.919,131.735,8.35,2010,3,9,918295.79,1005669.58,291484.89,1255289.6900000002,343267.9515586402
5,2010-03-05,288855.71,0,48.89,2.625,211.9071653,6.566,2010,3,9,1495844.57,918295.79,1601348.82,927166.4125000002,495673.5602506648
16,2010-03-05,444181.85,0,27.92,2.62,189.6695049,7.039,2010,3,9,288855.71,1495844.57,1005669.58,786794.4800000002,543252.8746864737
20,2010-03-05,2119213.72,0,31.75,2.777,204.4940734,8.187,2010,3,9,444181.85,288855.71,918295.79,1087023.9625000004,872328.0203965603
4,2010-03-05,1971057.44,0,43.49,2.654,126.5782857,8.623,2010,3,9,2119213.72,444181.85,1495844.57,1205827.1800000002,973103.7299585299
14,2010-03-05,2237544.75,0,37.13,2.777,182.1201566,8.992,2010,3,9,1971057.44,2119213.72,288855.71,1692999.4400000004,839652.6725530279
24,2010-03-05,1412387.37,0,36.73,2.919,131.735,8.326,2010,3,9,2237544.75,1971057.44,444181.85,1935050.8200000003,365099.1235600669
1,2010-03-05,1554806.68,0,46.5,2.625,211.3501429,8.106,2010,3,9,1412387.37,2237544.75,2119213.72,1793949.0600000003,378999.9629026038
9,2010-03-05,507297.88,0,48.43,2.625,214.9054721,6.415,2010,3,9,1554806.68,1412387.37,1971057.44,1428009.1700000002,711659.7464137016
22,2010-03-05,1009201.24,0,36.82,2.766,135.5732602,8.283,2010,3,9,507297.88,1554806.68,2237544.75,1120923.2925000002,469831.1988725342
23,2010-03-05,1311175.93,0,33.15,2.766,131.735,5.892,2010,3,9,1009201.24,507297.88,1412387.37,1095620.4325,451260.4144719064
28,2010-03-05,1608435.45,0,53.77,2.987,126.5782857,13.975,2010,3,9,1311175.93,1009201.24,1554806.68,1109027.6250000002,469863.8476713356
2,2010-03-05,1991013.13,0,47.17,2.625,211.0067542,8.324,2010,3,9,1608435.45,1311175.93,507297.88,1479956.4375000002,419437.3673097645
31,2010-03-05,1384870.51,0,48.61,2.625,211.0067542,8.324,2010,3,9,1991013.13,1608435.45,1009201.24,1573873.7550000001,305468.0249589296
38,2010-03-05,372239.89,0,53.77,2.987,126.5782857,13.975,2010,3,9,1384870.51,1991013.13,1311175.93,1339139.745,691482.8798240566
39,2010-03-05,1266254.21,0,50.93,2.625,210.1092746,8.554,2010,3,9,372239.89,1384870.51,1608435.45,1253594.435,667823.7900070437
25,2010-03-05,665750.06,0,29.45,2.777,204.4940734,8.187,2010,3,9,1266254.21,372239.89,1991013.13,922278.6675000002,483273.5491090231
30,2010-03-05,472591.07,0,48.61,2.625,211.0067542,8.324,2010,3,9,665750.06,1266254.21,1384870.51,694208.8075000002,400343.2894576814
10,2010-03-05,1987090.09,0,55.92,2.877,126.5782857,9.765,2010,3,9,472591.07,665750.06,372239.89,1097921.3575000004,682340.8197604547
7,2010-03-05,491419.55,0,35.86,2.62,189.6695049,9.014,2010,3,9,1987090.09,472591.07,1266254.21,904212.6925000002,727136.6878883587
17,2010-03-05,783300.05,0,31.58,2.681,126.5782857,6.548,2010,3,9,491419.55,1987090.09,665750.06,933600.1900000003,716585.474920243
12,2010-03-05,1077018.27,0,53.77,2.987,126.5782857,13.975,2010,3,9,783300.05,491419.55,472591.07,1084706.9900000002,647351.1426118914
3,2010-03-05,415202.04,0,53.04,2.625,214.6751386,7.368,2010,3,9,1077018.27,783300.05,1987090.09,691734.9775000003,301896.2923469206
35,2010-03-05,1162610.27,0,38.07,2.777,135.5732602,9.262,2010,3,9,415202.04,1077018.27,491419.55,859532.6575000003,337834.84078139765
21,2010-03-05,747444.32,0,48.61,2.625,211.0067542,8.324,2010,3,9,1162610.27,415202.04,783300.05,850568.7250000002,340992.725020727
37,2010-03-05,519255.68,0,51.33,2.625,210.1092746,8.554,2010,3,9,747444.32,1162610.27,1077018.27,711128.0775000002,331432.38435955025
33,2010-03-12,312161.0,0,55.61,3.034,126.6042857,10.115,2010,3,10,519255.68,747444.32,415202.04,685367.8175000002,364458.69518329913
37,2010-03-12,513015.35,0,61.96,2.667,210.1413607,8.554,2010,3,10,312161.0,519255.68,1162610.27,522969.0875000002,177897.0170696232
17,2010-03-12,763961.82,0,29.71,2.733,126.6042857,6.548,2010,3,10,513015.35,312161.0,747444.32,527098.4625000001,184898.3560474371
8,2010-03-12,860336.16,0,49.76,2.667,214.7492449,6.299,2010,3,10,763961.82,513015.35,519255.68,612368.5825000003,247967.79800721232
29,2010-03-12,519042.49,0,43.43,2.805,131.784,10.064,2010,3,10,860336.16,763961.82,312161.0,664088.9550000002,175451.10028182276
23,2010-03-12,1408082.96,0,36.07,2.805,131.784,5.892,2010,3,10,519042.49,860336.16,513015.35,887855.8575000002,375396.05951615726
22,2010-03-12,967187.37,0,43.43,2.805,135.6270013,8.283,2010,3,10,1408082.96,519042.49,763961.82,938662.2450000002,366690.243850338
25,2010-03-12,660619.99,0,40.05,2.818,204.5250598,8.187,2010,3,10,967187.37,1408082.96,860336.16,888733.2025000001,393525.1316156107
14,2010-03-12,2156035.06,0,45.8,2.818,182.1628441,8.992,2010,3,10,660619.99,967187.37,519042.49,1297981.3450000002,649110.3383849432
45,2010-03-12,765687.42,0,45.8,2.818,182.1628441,8.992,2010,3,10,2156035.06,660619.99,1408082.96,1137382.4600000002,690912.2336225659
13,2010-03-12,1840686.94,0,37.62,2.733,126.6042857,8.316,2010,3,10,765687.42,2156035.06,967187.37,1355757.3525,754320.7964649141
35,2010-03-12,1150344.39,0,45.98,2.818,135.6270013,9.262,2010,3,10,1840686.94,765687.42,660619.99,1478188.4525000001,634040.1215930315
34,2010-03-12,921247.88,0,42.26,2.704,126.6042857,9.521,2010,3,10,1150344.39,1840686.94,2156035.06,1169491.6575000002,474535.7592403324
21,2010-03-12,712312.89,0,57.1,2.667,211.037551,8.324,2010,3,10,921247.88,1150344.39,765687.42,1156148.0250000001,490168.30902255006
2,2010-03-12,1990483.78,0,57.56,2.667,211.037551,8.324,2010,3,10,712312.89,921247.88,1840686.94,1193597.2350000003,560567.4999836105
24,2010-03-12,1309340.16,0,42.31,2.938,131.784,8.326,2010,3,10,1990483.78,712312.89,1150344.39,1233346.1775000002,562113.1168727264
11,2010-03-12,1331883.16,0,64.1,2.667,214.7027646,7.368,2010,3,10,1309340.16,1990483.78,921247.88,1336004.9975,522194.83107481134
1,2010-03-12,1439541.59,0,57.79,2.667,211.3806429,8.106,2010,3,10,1331883.16,1309340.16,712312.89,1517812.1725000003,320195.2062448527
36,2010-03-12,441434.2,0,61.96,2.619,210.1413607,8.554,2010,3,10,1439541.59,1331883.16,1990483.78,1130549.7775000003,462910.1248725573
12,2010-03-12,985594.23,0,50.11,2.925,126.6042857,13.975,2010,3,10,441434.2,1439541.59,1309340.16,1049613.2950000002,449333.06288587913
30,2010-03-12,468189.93,0,57.1,2.667,211.037551,8.324,2010,3,10,985594.23,441434.2,1331883.16,833689.9875000003,475249.3934771022
44,2010-03-12,272190.83,0,37.62,2.733,126.6042857,8.119,2010,3,10,468189.93,985594.23,1439541.59,541852.2975000002,308293.23076377815
40,2010-03-12,899352.4,0,35.1,2.805,131.784,5.892,2010,3,10,272190.83,468189.93,441434.2,656331.8475000003,341776.92915774113
19,2010-03-12,1467889.2,0,39.06,2.938,131.784,8.35,2010,3,10,899352.4,272190.83,985594.23,776905.5900000002,529935.1904585114
6,2010-03-12,1558621.36,0,58.82,2.667,212.9037017,7.259,2010,3,10,1467889.2,899352.4,468189.93,1049513.4475000002,594701.0253657983
3,2010-03-12,384200.69,0,63.08,2.667,214.7027646,7.368,2010,3,10,1558621.36,1467889.2,272190.83,1077515.9125,546590.032274127
10,2010-03-12,1941346.13,0,52.33,3.034,126.6042857,9.765,2010,3,10,384200.69,1558621.36,899352.4,1338014.3450000002,668157.8317244683
18,2010-03-12,1138800.32,0,42.39,2.805,131.784,9.202,2010,3,10,1941346.13,384200.69,1467889.2,1255742.1250000002,667095.3308547796
38,2010-03-12,342023.92,0,50.11,2.925,126.6042857,13.975,2010,3,10,1138800.32,1941346.13,1558621.36,951592.7650000001,754578.5436797015
7,2010-03-12,480452.1,0,27.25,2.684,189.7372075,9.014,2010,3,10,342023.92,1138800.32,384200.69,975655.6175000002,731639.7136358459
20,2010-03-12,2010974.84,0,43.82,2.818,204.5250598,8.187,2010,3,10,480452.1,342023.92,1941346.13,993062.7950000003,762453.4300399062
9,2010-03-12,494145.8,0,55.76,2.667,214.932899,6.415,2010,3,10,2010974.84,480452.1,1138800.32,831899.1650000003,789047.8604213326
4,2010-03-12,1894324.09,0,49.63,2.704,126.6042857,8.623,2010,3,10,494145.8,2010974.84,342023.92,1219974.2075000003,847378.2290607488
27,2010-03-12,1925113.12,0,45.98,2.938,135.6270013,8.237,2010,3,10,1894324.09,494145.8,480452.1,1581139.4625000004,726341.5546472102
28,2010-03-12,1326877.11,0,50.11,2.925,126.6042857,13.975,2010,3,10,1925113.12,1894324.09,2010974.84,1410115.0300000005,669728.7082897708
16,2010-03-12,445393.74,0,28.64,2.684,189.7372075,7.039,2010,3,10,1326877.11,1925113.12,494145.8,1397927.0150000001,692026.7274116816
31,2010-03-12,1366193.35,0,57.1,2.667,211.037551,8.324,2010,3,10,445393.74,1326877.11,1894324.09,1265894.3300000003,611438.0383295605
26,2010-03-12,963382.09,0,31.1,2.805,131.784,8.488,2010,3,10,1366193.35,445393.74,1925113.12,1025461.5725000002,427115.1378311001
32,2010-03-12,1093319.37,0,39.88,2.684,189.7372075,9.014,2010,3,10,963382.09,1366193.35,1326877.11,967072.1375000002,386177.0202252236
5,2010-03-12,297293.59,0,58.5,2.667,211.9371839,6.566,2010,3,10,1093319.37,963382.09,445393.74,930047.1000000002,454007.93367356993
39,2010-03-12,1244391.83,0,61.88,2.667,210.1413607,8.554,2010,3,10,297293.59,1093319.37,1366193.35,899596.7200000002,417632.12154429505
15,2010-03-12,604173.59,0,41.39,2.938,131.784,8.35,2010,3,10,1244391.83,297293.59,963382.09,809794.5950000003,437492.22184768156
43,2010-03-12,645386.94,0,53.67,2.667,203.3436582,9.521,2010,3,10,604173.59,1244391.83,1093319.37,697811.4875000003,396098.07121218264
42,2010-03-12,588363.62,0,52.33,3.034,126.6042857,9.765,2010,3,10,645386.94,604173.59,297293.59,770578.9950000003,316788.4967111136
41,2010-03-12,1023997.71,0,33.4,2.684,189.7372075,7.541,2010,3,10,588363.62,645386.94,1244391.83,715480.4650000002,207078.00898399888
29,2010-03-19,496851.6,0,46.03,2.834,131.8242903,10.064,2010,3,11,1023997.71,588363.62,604173.59,688649.9675000003,231785.65041784017
5,2010-03-19,281706.41,0,55.46,2.72,211.770897,6.566,2010,3,11,496851.6,1023997.71,645386.94,597729.8350000002,311897.0186273467
45,2010-03-19,773819.49,0,48.79,2.844,182.0779857,8.992,2010,3,11,281706.41,496851.6,588363.62,644093.8025000002,323605.0171485353
39,2010-03-19,1301590.13,0,58.62,2.72,209.9803208,8.554,2010,3,11,773819.49,281706.41,1023997.71,713491.9075000002,440783.6488206607
18,2010-03-19,1087507.47,0,45.42,2.834,131.8242903,9.202,2010,3,11,1301590.13,773819.49,496851.6,861155.8750000002,442947.21437589714
34,2010-03-19,892070.82,0,45.86,2.743,126.6066452,9.521,2010,3,11,1087507.47,1301590.13,281706.41,1013746.9775000003,231419.2279947133
24,2010-03-19,1222511.29,0,46.09,2.96,131.8242903,8.326,2010,3,11,892070.82,1087507.47,773819.49,1125919.9275000002,179212.00975914305
38,2010-03-19,333025.47,0,59.57,3.054,126.6066452,13.975,2010,3,11,1222511.29,892070.82,1301590.13,883778.7625000002,391426.0504289967
20,2010-03-19,1951848.43,0,47.32,2.844,204.3782258,8.187,2010,3,11,333025.47,1222511.29,1087507.47,1099864.0025000004,676298.5443953587
19,2010-03-19,1332940.35,0,43.74,2.96,131.8242903,8.35,2010,3,11,1951848.43,333025.47,892070.82,1210081.3850000002,667006.8102859972
23,2010-03-19,1229008.32,0,43.01,2.834,131.8242903,5.892,2010,3,11,1332940.35,1951848.43,1222511.29,1211705.6425000003,667055.0772822738
2,2010-03-19,1946070.88,0,54.52,2.72,210.8733316,8.324,2010,3,11,1229008.32,1332940.35,333025.47,1614966.9950000003,387995.70925783453
44,2010-03-19,269624.2,0,42.49,2.782,126.6066452,8.119,2010,3,11,1946070.88,1229008.32,1951848.43,1194410.9375000002,692967.1844126639
27,2010-03-19,1700627.97,0,49.04,2.96,135.6682247,8.237,2010,3,11,269624.2,1946070.88,1332940.35,1286332.8425000003,740242.5943361722
14,2010-03-19,2066219.3,0,48.79,2.844,182.0779857,8.992,2010,3,11,1700627.97,269624.2,1229008.32,1495635.5875000001,831381.0848747501
33,2010-03-19,282235.73,0,64.6,3.054,126.6066452,10.115,2010,3,11,2066219.3,1700627.97,1946070.88,1079676.8000000003,940025.5199940273
28,2010-03-19,1279819.43,0,59.57,3.054,126.6066452,13.975,2010,3,11,282235.73,2066219.3,269624.2,1332225.6075000002,770214.7301495419
40,2010-03-19,894865.3,0,40.54,2.834,131.8242903,5.892,2010,3,11,1279819.43,282235.73,1700627.97,1130784.9400000004,746758.0061857442
1,2010-03-19,1472515.79,0,54.58,2.72,211.215635,8.106,2010,3,11,894865.3,1279819.43,2066219.3,982359.0625000002,524901.300860157
26,2010-03-19,903366.55,0,35.34,2.834,131.8242903,8.488,2010,3,11,1472515.79,894865.3,282235.73,1137641.7675000003,286461.3931903947
15,2010-03-19,593710.67,0,44.69,2.96,131.8242903,8.35,2010,3,11,903366.55,1472515.79,1279819.43,966114.5775000004,367033.43755129
9,2010-03-19,485744.61,0,53.15,2.72,214.7597274,6.415,2010,3,11,593710.67,903366.55,894865.3,863834.4050000003,442709.28919826867
3,2010-03-19,375328.59,0,60.42,2.72,214.5301219,7.368,2010,3,11,485744.61,593710.67,1472515.79,589537.6050000002,227423.62022566443
11,2010-03-19,1364207.0,0,61.51,2.72,214.5301219,7.368,2010,3,11,375328.59,485744.61,903366.55,704747.7175000003,448588.56199210923
32,2010-03-19,1059781.78,0,42.43,2.692,189.734262,9.014,2010,3,11,1364207.0,375328.59,593710.67,821265.4950000003,470145.1845171607
22,2010-03-19,966145.09,0,46.03,2.834,135.6682247,8.283,2010,3,11,1059781.78,1364207.0,485744.61,941365.6150000002,413855.51466429676
8,2010-03-19,839911.0,0,47.26,2.72,214.5764954,6.299,2010,3,11,966145.09,1059781.78,375328.59,1057511.2175000003,223431.6318755746
6,2010-03-19,1693058.91,0,56.55,2.72,212.7351935,7.259,2010,3,11,839911.0,966145.09,1364207.0,1139724.1950000003,379731.37616341055
31,2010-03-19,1332261.01,0,54.68,2.72,210.8733316,8.324,2010,3,11,1693058.91,839911.0,1059781.78,1207844.0025000002,385013.4875766637
7,2010-03-19,574450.23,0,29.04,2.692,189.734262,9.014,2010,3,11,1332261.01,1693058.91,966145.09,1109920.2875,499706.32967384974
17,2010-03-19,752034.52,0,33.96,2.782,126.6066452,6.548,2010,3,11,574450.23,1332261.01,839911.0,1087951.1675000002,517160.8022194642
16,2010-03-19,504307.35,0,33.45,2.692,189.734262,7.039,2010,3,11,752034.52,574450.23,1693058.91,790763.2775000002,375751.71052116994
25,2010-03-19,659795.84,0,45.0,2.844,204.3782258,8.187,2010,3,11,504307.35,752034.52,1332261.01,622646.9850000002,107157.77782573143
21,2010-03-19,727070.0,0,54.68,2.72,210.8733316,8.324,2010,3,11,659795.84,504307.35,574450.23,660801.9275000002,111364.87831462508
43,2010-03-19,668098.49,0,56.0,2.72,203.195159,9.521,2010,3,11,727070.0,659795.84,752034.52,639817.9200000002,95175.1857945804
36,2010-03-19,428851.99,0,59.56,2.701,209.9803208,8.554,2010,3,11,668098.49,727070.0,504307.35,620954.0800000002,131523.2288405818
13,2010-03-19,1879794.89,0,42.49,2.782,126.6066452,8.316,2010,3,11,428851.99,668098.49,659795.84,925953.8425000003,648836.6926726867
10,2010-03-19,1946875.06,0,61.46,3.054,126.6066452,9.765,2010,3,11,1879794.89,428851.99,727070.0,1230905.1075000002,794504.334938669
30,2010-03-19,445736.36,0,54.68,2.72,210.8733316,8.324,2010,3,11,1946875.06,1879794.89,668098.49,1175314.5750000002,852660.3190101364
37,2010-03-19,460020.74,0,59.56,2.72,209.9803208,8.554,2010,3,11,445736.36,1946875.06,428851.99,1183106.7625000002,843659.659990012
35,2010-03-19,1117536.09,0,49.04,2.844,135.6682247,9.262,2010,3,11,460020.74,445736.36,1879794.89,992542.0625000002,709213.2759219125
4,2010-03-19,1897429.36,0,55.19,2.743,126.6066452,8.623,2010,3,11,1117536.09,460020.74,1946875.06,980180.6375000003,687121.7126485109
42,2010-03-19,519914.1,0,61.46,3.054,126.6066452,9.765,2010,3,11,1897429.36,1117536.09,445736.36,998725.0725000004,668642.3457252597
41,2010-03-19,1006597.69,0,36.7,2.692,189.734262,7.541,2010,3,11,519914.1,1897429.36,460020.74,1135369.3100000003,570502.9328511058
12,2010-03-19,972088.34,0,59.57,3.054,126.6066452,13.975,2010,3,11,1006597.69,519914.1,1117536.09,1099007.3725000003,576620.810876812
1,2010-03-26,1404429.92,0,51.45,2.732,211.0180424,8.106,2010,3,12,972088.34,1006597.69,1897429.36,975757.5125000002,361717.1220012292
20,2010-03-26,1894742.95,0,50.49,2.854,204.201755,8.187,2010,3,12,1404429.92,972088.34,519914.1,1319464.7250000003,430782.3328805009
18,2010-03-26,1092704.09,0,47.55,2.831,131.863129,9.202,2010,3,12,1894742.95,1404429.92,1006597.69,1340991.3250000002,411663.8114333799
6,2010-03-26,1472033.38,0,53.74,2.732,212.533737,7.259,2010,3,12,1092704.09,1894742.95,972088.34,1465977.5850000002,330150.2829587033
29,2010-03-26,552985.34,0,48.56,2.831,131.863129,10.064,2010,3,12,1472033.38,1092704.09,1404429.92,1253116.4400000002,570241.143193964
45,2010-03-26,782563.38,0,54.36,2.854,181.9718697,8.992,2010,3,12,552985.34,1472033.38,1894742.95,975071.5475000003,398340.1557851074
40,2010-03-26,873354.58,0,39.51,2.831,131.863129,5.892,2010,3,12,782563.38,552985.34,1092704.09,920234.1700000003,391792.89327857137
38,2010-03-26,335858.11,0,60.06,3.083,126.6050645,13.975,2010,3,12,873354.58,782563.38,1472033.38,636190.3525000003,241381.07076804596
2,2010-03-26,1750197.81,0,51.26,2.732,210.6766095,8.324,2010,3,12,335858.11,873354.58,552985.34,935493.4700000002,591764.1930856701
16,2010-03-26,483177.2,0,29.88,2.717,189.7195417,7.039,2010,3,12,1750197.81,335858.11,782563.38,860646.9250000003,634914.4181542787
35,2010-03-26,1078900.44,0,52.34,2.854,135.7073618,9.262,2010,3,12,483177.2,1750197.81,873354.58,912033.3900000002,644530.7834163886
43,2010-03-26,623097.93,0,54.53,2.732,203.0165945,9.521,2010,3,12,1078900.44,483177.2,335858.11,983843.3450000003,570712.6715864287
7,2010-03-26,514731.6,0,23.33,2.717,189.7195417,9.014,2010,3,12,623097.93,1078900.44,1750197.81,674976.7925000002,275869.1324925162
10,2010-03-26,1893532.46,0,60.05,2.98,126.6050645,9.765,2010,3,12,514731.6,623097.93,483177.2,1027565.6075000002,626930.7978948746
36,2010-03-26,404438.51,0,55.76,2.711,209.7870932,8.554,2010,3,12,1893532.46,514731.6,1078900.44,858950.1250000003,695474.4344458801
4,2010-03-26,1762539.3,0,39.91,2.752,126.6050645,8.623,2010,3,12,404438.51,1893532.46,623097.93,1143810.4675000003,793162.3514509177
37,2010-03-26,515777.97,0,55.76,2.732,209.7870932,8.554,2010,3,12,1762539.3,404438.51,514731.6,1144072.0600000003,792885.8408656965
12,2010-03-26,981615.81,0,60.06,3.083,126.6050645,13.975,2010,3,12,515777.97,1762539.3,1893532.46,916092.8975000003,617199.8643861922
11,2010-03-26,1245624.27,0,58.09,2.732,214.3241011,7.368,2010,3,12,981615.81,515777.97,404438.51,1126389.3375000004,520483.54450518533
44,2010-03-26,276279.49,0,41.48,2.819,126.6050645,8.119,2010,3,12,1245624.27,981615.81,1762539.3,754824.3850000002,439115.50592239853
32,2010-03-26,1076021.58,0,36.59,2.717,189.7195417,9.014,2010,3,12,276279.49,1245624.27,515777.97,894885.2875000003,426623.7634182729
25,2010-03-26,696687.6,0,45.84,2.854,204.201755,8.187,2010,3,12,1076021.58,276279.49,981615.81,823653.2350000002,431079.1207822853
14,2010-03-26,2050396.27,0,54.36,2.854,181.9718697,8.992,2010,3,12,696687.6,1076021.58,1245624.27,1024846.2350000003,757718.5167042193
27,2010-03-26,1836714.84,0,52.34,2.963,135.7073618,8.237,2010,3,12,2050396.27,696687.6,276279.49,1414955.0725000002,635728.1629102376
33,2010-03-26,262893.76,0,64.09,2.98,126.6050645,10.115,2010,3,12,1836714.84,2050396.27,1076021.58,1211673.1175000002,867856.7535137277
17,2010-03-26,793097.64,0,35.59,2.819,126.6050645,6.548,2010,3,12,262893.76,1836714.84,696687.6,1235775.6275000004,849940.7149981249
39,2010-03-26,1235094.66,0,54.83,2.732,209.7870932,8.554,2010,3,12,793097.64,262893.76,2050396.27,1031950.2250000003,667685.5923629133
30,2010-03-26,442457.35,0,51.66,2.732,210.6766095,8.324,2010,3,12,1235094.66,793097.64,1836714.84,683385.8525000004,428672.146580356
19,2010-03-26,1427023.45,0,39.07,2.963,131.863129,8.35,2010,3,12,442457.35,1235094.66,262893.76,974418.2750000003,442968.47914086183
28,2010-03-26,1245268.77,0,60.06,3.083,126.6050645,13.975,2010,3,12,1427023.45,442457.35,793097.64,1087461.0575,438950.01833947585
24,2010-03-26,1258311.56,0,48.87,2.963,131.863129,8.326,2010,3,12,1245268.77,1427023.45,1235094.66,1093265.2825000002,441697.79008829506
13,2010-03-26,1882095.98,0,41.48,2.819,126.6050645,8.316,2010,3,12,1258311.56,1245268.77,442457.35,1453174.9400000004,297687.6838640333
5,2010-03-26,273282.97,0,52.47,2.732,211.5718925,6.566,2010,3,12,1882095.98,1258311.56,1427023.45,1164739.8200000005,664463.6328188819
